Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-eqdz,checkpoint-cuki,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,checkpoint-353x,checkpoint-cbnt,branch-pusb,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,picture,opt1,opt2,opt3,opt4,aud1,aud2,aud3,aud4
20,1.54462E+12,12/12/2018 13:05,1.54462E+12,0,12/12/2018 13:05,4424,9,task-lwe7,,1968604,,520964,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,11,1,Screen 1,buttonC,response_button_text,3468.1,wabon,1,1,0,0,,,,recognition_B,,1,recog-trial,wabon,food.PNG,wabin,pungus,wabon,pungos,wabin.mp3,pungus.mp3,wabon.mp3,pungos.mp3
21,1.54462E+12,12/12/2018 13:05,1.54462E+12,0,12/12/2018 13:05,4424,9,task-lwe7,,1968604,,520964,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,12,1,Screen 1,buttonB,response_button_text,1602.1,ballow,1,1,0,0,,,,recognition_B,,1,recog-trial,ballow,hoverboard.PNG,tabric,ballow,tabroc,ballew,tabric.mp3,ballow.mp3,tabroc.mp3,ballew.mp3
22,1.54462E+12,12/12/2018 13:05,1.54462E+12,0,12/12/2018 13:05,4424,9,task-lwe7,,1968604,,520964,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,13,1,Screen 1,buttonD,response_button_text,2863.6,regby,1,1,0,0,,,,recognition_B,,1,recog-trial,regby,monster.PNG,regbo,nusto,nusty,regby,regbo.mp3,nusto.mp3,nusty.mp3,regby.mp3
23,1.54462E+12,12/12/2018 13:05,1.54462E+12,0,12/12/2018 13:05,4424,9,task-lwe7,,1968604,,520964,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,14,1,Screen 1,buttonB,response_button_text,2601.2,mowel,1,1,0,0,,,,recognition_B,,1,recog-trial,mowel,ride.PNG,ballew,mowel,mowil,ballow,ballew.mp3,mowel.mp3,mowil.mp3,ballow.mp3
24,1.54462E+12,12/12/2018 13:05,1.54462E+12,0,12/12/2018 13:05,4424,9,task-lwe7,,1968604,,520964,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,15,1,Screen 1,buttonA,response_button_text,1839.3,nusty,1,1,0,0,,,,recognition_B,,1,recog-trial,nusty,drink.PNG,nusty,nusto,solla,solly,nusty.mp3,nusto.mp3,solla.mp3,solly.mp3
25,1.54462E+12,12/12/2018 13:05,1.54462E+12,0,12/12/2018 13:05,4424,9,task-lwe7,,1968604,,520964,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,1035.3,,,0,1,0,,,,recognition_B,,,recog-Finish,,,,,,,,,,
26,1.54462E+12,12/12/2018 13:05,1.54462E+12,0,12/12/2018 13:05,4424,9,task-lwe7,,1968604,,520964,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x938,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,END TASK,,,,,65510,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54462E+12,12/12/2018 13:06,1.54462E+12,0,12/12/2018 13:06,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54462E+12,12/12/2018 13:06,1.54462E+12,0,12/12/2018 13:06,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,6941.1,,,0,1,0,,,,recognition_B,,,recog-Instructions,,,,,,,,,,
3,1.54462E+12,12/12/2018 13:06,1.54462E+12,0,12/12/2018 13:06,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,buttonD,response_button_text,4275.4,tabric,1,1,0,0,,,,recognition_B,,1,recog-trial,tabric,tree.PNG,femad,femod,tabroc,tabric,femad.mp3,femod.mp3,tabroc.mp3,tabric.mp3
4,1.54462E+12,12/12/2018 13:06,1.54462E+12,0,12/12/2018 13:06,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,2,1,Screen 1,buttonB,response_button_text,3468.4,solly,1,1,0,0,,,,recognition_B,,1,recog-trial,solly,sun.PNG,regbo,solly,solla,regby,regbo.mp3,solly.mp3,solla.mp3,regby.mp3
5,1.54462E+12,12/12/2018 13:06,1.54462E+12,0,12/12/2018 13:06,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,3,1,Screen 1,buttonA,response_button_text,5276.5,parung,1,1,0,0,,,,recognition_B,,1,recog-trial,parung,animal.PNG,parung,pareng,tesdar,tesdor,parung.mp3,pareng.mp3,tesdar.mp3,tesdor.mp3
6,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,4,1,Screen 1,buttonC,response_button_text,6959.7,wabon,1,1,0,0,,,,recognition_B,,1,recog-trial,wabon,food.PNG,wabin,pungus,wabon,pungos,wabin.mp3,pungus.mp3,wabon.mp3,pungos.mp3
7,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,5,1,Screen 1,buttonD,response_button_text,10449.8,mowil,1,0,1,0,,,,recognition_B,,1,recog-trial,rafar,money.PNG,rafar,rafer,mowel,mowil,rafar.mp3,rafer.mp3,mowel.mp3,mowil.mp3
8,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,6,1,Screen 1,buttonD,response_button_text,7812.9,vorgal,1,1,0,0,,,,recognition_B,,1,recog-trial,vorgal,backpack.PNG,vorgil,peflin,peflun,vorgal,vorgil.mp3,peflin.mp3,peflun.mp3,vorgal.mp3
9,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,7,1,Screen 1,buttonB,response_button_text,6183.7,mowel,1,1,0,0,,,,recognition_B,,1,recog-trial,mowel,ride.PNG,ballew,mowel,mowil,ballow,ballew.mp3,mowel.mp3,mowil.mp3,ballow.mp3
10,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,8,1,Screen 1,buttonB,response_button_text,2093.5,ballow,1,1,0,0,,,,recognition_B,,1,recog-trial,ballow,hoverboard.PNG,tabric,ballow,tabroc,ballew,tabric.mp3,ballow.mp3,tabroc.mp3,ballew.mp3
11,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,9,1,Screen 1,buttonC,response_button_text,4286.3,dester,1,1,0,0,,,,recognition_B,,1,recog-trial,dester,flower.PNG,destor,rafer,dester,rafar,destor.mp3,rafer.mp3,dester.mp3,rafar.mp3
12,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,10,1,Screen 1,buttonD,response_button_text,3337.6,regby,1,1,0,0,,,,recognition_B,,1,recog-trial,regby,monster.PNG,regbo,nusto,nusty,regby,regbo.mp3,nusto.mp3,nusty.mp3,regby.mp3
13,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,11,1,Screen 1,buttonD,response_button_text,6900.7,femod,1,1,0,0,,,,recognition_B,,1,recog-trial,femod,car.PNG,vorgal,femad,vorgil,femod,vorgal.mp3,femad.mp3,vorgil.mp3,femod.mp3
14,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,12,1,Screen 1,buttonC,response_button_text,8317.1,peflin,1,1,0,0,,,,recognition_B,,1,recog-trial,peflin,zookeeper.PNG,parung,pareng,peflin,peflun,parung.mp3,pareng.mp3,peflin.mp3,peflun.mp3
15,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,13,1,Screen 1,buttonB,response_button_text,5417.8,tesdor,1,0,1,0,,,,recognition_B,,1,recog-trial,tesdar,dragon.PNG,wabin,tesdor,tesdar,wabon,wabin.mp3,tesdor.mp3,tesdar.mp3,wabon.mp3
16,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,14,1,Screen 1,buttonA,response_button_text,8434.3,nusty,1,1,0,0,,,,recognition_B,,1,recog-trial,nusty,drink.PNG,nusty,nusto,solla,solly,nusty.mp3,nusto.mp3,solla.mp3,solly.mp3
17,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,15,1,Screen 1,buttonA,response_button_text,5540,pungus,1,1,0,0,,,,recognition_B,,1,recog-trial,pungus,coat.PNG,pungus,pungos,dester,destor,pungus.mp3,pungos.mp3,dester.mp3,destor.mp3
18,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,1233.7,,,0,1,0,,,,recognition_B,,,recog-Finish,,,,,,,,,,
19,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968622,,520967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1920x1080,1264x559,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,END TASK,,,,,97291,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,4565,,,0,1,0,,,,recognition_B,,,recog-Instructions,,,,,,,,,,
3,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,buttonC,response_button_text,6078.8,tesdar,1,1,0,0,,,,recognition_B,,1,recog-trial,tesdar,dragon.PNG,wabin,tesdor,tesdar,wabon,wabin.mp3,tesdor.mp3,tesdar.mp3,wabon.mp3
4,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,2,1,Screen 1,Zone2,content_audio,1708,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,solly,sun.PNG,regbo,solly,solla,regby,regbo.mp3,solly.mp3,solla.mp3,regby.mp3
5,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,2,1,Screen 1,buttonB,response_button_text,2491.2,solly,1,1,0,0,,,,recognition_B,,1,recog-trial,solly,sun.PNG,regbo,solly,solla,regby,regbo.mp3,solly.mp3,solla.mp3,regby.mp3
6,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,3,1,Screen 1,buttonC,response_button_text,1682.6,peflin,1,1,0,0,,,,recognition_B,,1,recog-trial,peflin,zookeeper.PNG,parung,pareng,peflin,peflun,parung.mp3,pareng.mp3,peflin.mp3,peflun.mp3
7,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,4,1,Screen 1,Zone2,content_audio,4483.1,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,mowel,ride.PNG,ballew,mowel,mowil,ballow,ballew.mp3,mowel.mp3,mowil.mp3,ballow.mp3
8,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,4,1,Screen 1,Zone3,content_audio,5897.8,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,mowel,ride.PNG,ballew,mowel,mowil,ballow,ballew.mp3,mowel.mp3,mowil.mp3,ballow.mp3
9,1.54462E+12,12/12/2018 13:07,1.54462E+12,0,12/12/2018 13:07,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,4,1,Screen 1,buttonB,response_button_text,8050.7,mowel,1,1,0,0,,,,recognition_B,,1,recog-trial,mowel,ride.PNG,ballew,mowel,mowil,ballow,ballew.mp3,mowel.mp3,mowil.mp3,ballow.mp3
10,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,5,1,Screen 1,buttonC,response_button_text,2764,wabon,1,1,0,0,,,,recognition_B,,1,recog-trial,wabon,food.PNG,wabin,pungus,wabon,pungos,wabin.mp3,pungus.mp3,wabon.mp3,pungos.mp3
11,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,6,1,Screen 1,buttonA,response_button_text,2270.1,rafar,1,1,0,0,,,,recognition_B,,1,recog-trial,rafar,money.PNG,rafar,rafer,mowel,mowil,rafar.mp3,rafer.mp3,mowel.mp3,mowil.mp3
12,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,7,1,Screen 1,buttonD,response_button_text,3705.3,femod,1,1,0,0,,,,recognition_B,,1,recog-trial,femod,car.PNG,vorgal,femad,vorgil,femod,vorgal.mp3,femad.mp3,vorgil.mp3,femod.mp3
13,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,8,1,Screen 1,buttonA,response_button_text,1424,nusty,1,1,0,0,,,,recognition_B,,1,recog-trial,nusty,drink.PNG,nusty,nusto,solla,solly,nusty.mp3,nusto.mp3,solla.mp3,solly.mp3
14,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,9,1,Screen 1,buttonA,response_button_text,5319.4,pungus,1,1,0,0,,,,recognition_B,,1,recog-trial,pungus,coat.PNG,pungus,pungos,dester,destor,pungus.mp3,pungos.mp3,dester.mp3,destor.mp3
15,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,10,1,Screen 1,buttonA,response_button_text,1890.9,parung,1,1,0,0,,,,recognition_B,,1,recog-trial,parung,animal.PNG,parung,pareng,tesdar,tesdor,parung.mp3,pareng.mp3,tesdar.mp3,tesdor.mp3
16,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,11,1,Screen 1,buttonA,response_button_text,3252.8,regbo,1,0,1,0,,,,recognition_B,,1,recog-trial,regby,monster.PNG,regbo,nusto,nusty,regby,regbo.mp3,nusto.mp3,nusty.mp3,regby.mp3
17,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,12,1,Screen 1,buttonC,response_button_text,3009.5,dester,1,1,0,0,,,,recognition_B,,1,recog-trial,dester,flower.PNG,destor,rafer,dester,rafar,destor.mp3,rafer.mp3,dester.mp3,rafar.mp3
18,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,13,1,Screen 1,Zone2,content_audio,3944.5,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,ballow,hoverboard.PNG,tabric,ballow,tabroc,ballew,tabric.mp3,ballow.mp3,tabroc.mp3,ballew.mp3
19,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,13,1,Screen 1,buttonB,response_button_text,5852,ballow,1,1,0,0,,,,recognition_B,,1,recog-trial,ballow,hoverboard.PNG,tabric,ballow,tabroc,ballew,tabric.mp3,ballow.mp3,tabroc.mp3,ballew.mp3
20,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,14,1,Screen 1,buttonD,response_button_text,3602.8,vorgal,1,1,0,0,,,,recognition_B,,1,recog-trial,vorgal,backpack.PNG,vorgil,peflin,peflun,vorgal,vorgil.mp3,peflin.mp3,peflun.mp3,vorgal.mp3
21,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,15,1,Screen 1,buttonD,response_button_text,2031,tabric,1,1,0,0,,,,recognition_B,,1,recog-trial,tabric,tree.PNG,femad,femod,tabroc,tabric,femad.mp3,femod.mp3,tabroc.mp3,tabric.mp3
22,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,1258.5,,,0,1,0,,,,recognition_B,,,recog-Finish,,,,,,,,,,
23,1.54462E+12,12/12/2018 13:08,1.54462E+12,0,12/12/2018 13:08,4424,9,task-lwe7,,1968631,,520970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.80,1280x720,1280x720,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,END TASK,,,,,60158,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54462E+12,12/12/2018 13:16,1.54462E+12,0,12/12/2018 13:16,4424,9,task-lwe7,,1968716,,520983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x976,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54462E+12,12/12/2018 13:16,1.54462E+12,0,12/12/2018 13:16,4424,9,task-lwe7,,1968716,,520983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x976,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,advancementZone,continue_button,4281.1,,,0,1,0,,,,recognition_B,,,recog-Instructions,,,,,,,,,,
3,1.54462E+12,12/12/2018 13:16,1.54462E+12,0,12/12/2018 13:16,4424,9,task-lwe7,,1968716,,520983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1920x1080,1920x976,day2done,Recognition,4,,,,audio-Success,,,B,attention_pass,,day1done,,day2done,,eligible,1,1,Screen 1,Zone1,content_audio,5106.3,AUDIO STARTED,1,0,1,0,,,,recognition_B,,1,recog-trial,ballow,hoverboard.PNG,tabric,ballow,tabroc,ballew,tabric.mp3,ballow.mp3,tabroc.mp3,ballew.mp3
